SMILES,energy
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1370.219970703125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1562.6800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1419.199951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1287.52001953125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1417.0699462890625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1285.5999755859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1259.050048828125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1795.3299560546875
C.C.C.C.N.O.O.[HH].[HH].[HH],-1124.3299560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1430.6400146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1475.0799560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1290.3499755859375
C.C.C.C.N.O.O.[HH].[HH].[HH],-1125.1199951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1416.1099853515625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1255.6300048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1413.010009765625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1489.7900390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1494.510009765625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1796.0400390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1494.4100341796875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1336.969970703125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1420.3599853515625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1423.4300537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1264.8199462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1335.9200439453125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1342.72998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1344.5400390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1486.1500244140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1327.6700439453125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1912.050048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1460.969970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1324.010009765625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1450.72998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1318.68994140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1322.489990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1433.3199462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1430.06005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1428.52001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1430.949951171875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1580.27001953125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1557.4000244140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1443.77001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1440.43994140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1282.81005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1456.3199462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1298.52001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1437.6400146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1279.050048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1436.719970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1277.77001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1433.77001953125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1935.6400146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1432.719970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1455.1600341796875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1467.1099853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1437.4300537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1278.25
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1466.530029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1309.469970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1161.47998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1163.800048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1165.2099609375
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1933.8399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1585.489990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1573.43994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1583.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1582.1300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1582.0899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1446.3499755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1582.510009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1577.47998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1444.5699462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1579.97998046875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1792.3800048828125
C.C.C.C.C.C.C.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-2190.06005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1298.6800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1417.6099853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1322.0999755859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1309.3299560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1223.239990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1564.47998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1568.3800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1453.2099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1558.9100341796875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1458.6300048828125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1790.93994140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1402.25
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1426.9000244140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1345.5899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1571.68994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1438.5799560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1483.969970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1583.8499755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1458.6800537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1331.1800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1587.1400146484375
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1920.22998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1465.3299560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1331.9200439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1329.6300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1453.7099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1458.510009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1459.7099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1463.31005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1323.2099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1588.0699462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1461.1700439453125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1935.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1319.4100341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1445.4599609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1365.0999755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1632.719970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1491.0899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1492.3499755859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1244.43994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1359.2900390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1740.699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1609.6500244140625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1685.56005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1217.3299560546875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1477.5799560546875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1351.8699951171875
C.C.C.C.N.O.O.[HH].[HH].[HH],-1123.9599609375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1256.5799560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1392.239990234375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1323.4599609375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1283.02001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1308.5899658203125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1215.3499755859375
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1676.9200439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1582.800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1456.530029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1319.6099853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1344.27001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1485.949951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1298.6300048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1288.0999755859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1434.0799560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1362.56005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1738.280029296875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1928.0999755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1610.75
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1483.4599609375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1239.219970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1368.93994140625
C.C.C.C.N.O.O.[HH].[HH].[HH],-1159.31005859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1284.47998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1214.489990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1337.5999755859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1312.22998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1461.010009765625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1781.4300537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1243.030029296875
C.C.C.C.N.O.O.[HH].[HH].[HH],-1152.050048828125
C.C.C.C.N.O.O.[HH].[HH].[HH],-1116.010009765625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1242.8800048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1369.280029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1570.6199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1437.8699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1284.3599853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1566.739990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1411.6400146484375
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1762.760009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1566.300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1411.699951171875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1191.4599609375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1319.5400390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1453.260009765625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1320.6800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1380.3900146484375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1401.47998046875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1379.68994140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1422.93994140625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1608.6099853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1583.1199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1459.06005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1590.0799560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1534.6800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1409.760009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1470.4300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1591.6600341796875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1231.52001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1495.6800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH],-1147.27001953125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1910.3299560546875
C.C.C.C.C.C.C.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-2189.760009765625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1417.5999755859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1230.8599853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1351.550048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1475.030029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1486.5
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1304.9100341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1432.81005859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1282.449951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1285.6800537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1179.550048828125
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1530.22998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1301.3399658203125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1333.280029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1461.800048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1422.3199462890625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1284.5400390625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1242.43994140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1370.18994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1458.3399658203125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1360.800048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1284.510009765625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1555.4000244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1307.739990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1215.1300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1483.6700439453125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1347.5400390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1347.3699951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1276.010009765625
C.C.C.C.N.O.O.[HH].[HH].[HH],-1159.3299560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1491.6400146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1240.6099853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1513.3800048828125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1935.489990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1375.030029296875
C.C.C.C.N.O.O.[HH].[HH].[HH],-1153.300048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1435.949951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1295.9599609375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1198.3199462890625
C.C.C.C.N.O.O.[HH].[HH].[HH],-1176.1400146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1328.969970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1340.6400146484375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1238.6500244140625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1793.1800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1249.97998046875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1271.3800048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1270.699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1321.050048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1456.4200439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1732.739990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1599.5699462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1331.800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1482.2099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1732.030029296875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1793.6700439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1599.8399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1464.530029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1330.9599609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1590.8599853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1480.56005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1324.5400390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1189.550048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1458.510009765625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1350.1700439453125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1256.0899658203125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1795.050048828125
C.C.C.C.N.O.O.[HH].[HH].[HH],-1123.469970703125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1240.760009765625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1374.6600341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1254.8900146484375
C.C.C.C.N.O.O.[HH].[HH].[HH],-1125.0699462890625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1274.1500244140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1411.8900146484375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1445.1600341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1248.4599609375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1382.219970703125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1800.5699462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1421.1400146484375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1275.4300537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1410.93994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1475.5799560546875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1342.0999755859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1210.1099853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1476.219970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1360.3199462890625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1277.8499755859375
C.C.C.C.N.O.O.[HH].[HH].[HH],-1150.530029296875
